playerID,yearID,teamID,lgID,AB,R,H,X2B,X3B,HR,RBI,SB,BB,SO,HBP,SH,SF
lohseky01,2014,MIL,NL,61,2,7,0,0,0,5,0,2,23,1,9,1
lombast02,2014,BAL,AL,73,6,21,1,1,0,2,1,0,14,1,0,0
loneyja01,2014,TBA,AL,600,59,174,27,0,9,69,4,41,80,4,0,6
longoev01,2014,TBA,AL,624,83,158,26,1,22,91,5,57,133,9,1,9
lopezja02,2014,SFN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
lopezra02,2014,CHN,NL,11,0,2,0,0,0,1,0,2,4,0,0,1
lopezwi01,2014,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
loughda01,2014,BAL,AL,174,31,43,6,3,4,16,8,15,33,1,6,1
loupaa01,2014,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lowema01,2014,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lowrije01,2014,OAK,AL,502,59,125,29,3,6,50,0,51,79,5,2,6
lucased01,2014,MIA,NL,179,19,45,5,0,1,9,1,8,48,0,2,0
lucrojo01,2014,MIL,NL,585,73,176,53,2,13,69,4,66,71,2,0,2
ludwiry01,2014,CIN,NL,357,28,87,20,0,9,45,0,31,94,4,1,4
luekejo01,2014,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
luetglu01,2014,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lutzdo01,2014,CIN,NL,51,2,9,4,0,0,1,0,3,19,0,0,0
lylesjo01,2014,COL,NL,48,4,9,3,0,1,3,0,3,21,0,1,0
lynnla01,2014,SLN,NL,60,5,4,1,0,0,1,0,4,34,1,4,0
lyonsty01,2014,SLN,NL,7,0,0,0,0,0,0,0,2,5,0,0,0
machama01,2014,BAL,AL,327,38,91,14,0,12,32,2,20,68,3,2,2
machije01,2014,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,1,0
maholpa01,2014,LAN,NL,9,1,0,0,0,0,0,0,2,6,0,5,0
maldoma01,2014,MIL,NL,111,14,26,5,0,4,16,0,11,32,3,1,0
manesse01,2014,SLN,NL,5,0,2,0,0,0,0,0,0,0,0,0,0
manshje01,2014,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0
mariomi01,2014,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
marisja01,2014,MIA,NL,48,3,8,0,0,0,0,5,3,19,0,0,0
markani01,2014,BAL,AL,642,81,177,27,1,14,50,4,62,84,4,0,2
marksju01,2014,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
marmoca01,2014,MIA,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
maronni01,2014,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
marshev01,2014,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
marshse01,2014,CIN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
marteal01,2014,ARI,NL,106,8,18,5,1,2,9,1,6,34,1,1,0
martean01,2014,ARI,NL,16,1,3,0,0,1,3,0,0,3,0,0,0
martest01,2014,PIT,NL,495,73,144,29,6,13,56,30,33,131,17,0,0
martica04,2014,SLN,NL,12,0,3,0,0,0,2,0,0,4,0,1,0
martich02,2014,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
martida02,2014,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
martiet01,2014,PHI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
martijd02,2014,DET,AL,441,57,139,30,3,23,76,6,30,126,3,0,6
martile01,2014,TEX,AL,533,68,146,13,7,7,40,31,39,114,2,7,2
martimi02,2014,PIT,NL,39,2,5,1,0,0,2,0,4,13,0,1,0
martini01,2014,TEX,AL,3,1,0,0,0,0,0,0,0,2,0,0,0
martiru01,2014,PIT,NL,379,45,110,20,0,11,67,4,59,78,15,2,5
martivi01,2014,DET,AL,561,87,188,33,0,32,103,3,70,42,4,0,6
masseni01,2014,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
masteju01,2014,CLE,AL,3,0,0,0,0,0,0,0,0,1,0,1,0
mastrda01,2014,MIN,AL,11,3,0,0,0,0,0,1,1,5,0,0,0
mathije01,2014,MIA,NL,175,12,35,7,0,2,12,0,15,64,0,5,0
matsuda01,2014,NYN,NL,11,0,2,0,0,0,1,0,1,6,0,5,0
matthry01,2014,WAS,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
matusbr01,2014,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
matzety01,2014,COL,NL,38,2,7,1,0,0,0,0,2,13,0,3,0
mauerjo01,2014,MIN,AL,455,60,126,27,2,4,55,3,60,96,1,0,2
maurebr01,2014,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,1,0
maxweju01,2014,KCA,AL,40,4,6,1,0,0,3,0,2,20,2,0,1
maybejo02,2014,PHI,NL,122,11,26,7,0,6,21,0,15,30,1,0,0
maybica01,2014,SDN,NL,251,24,59,13,4,1,15,4,19,56,1,0,1
maytr01,2014,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mazzavi01,2014,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
mcallza01,2014,CLE,AL,2,0,1,0,0,0,0,0,0,0,0,0,0
mcbrima02,2014,COL,NL,31,6,7,2,0,2,6,0,2,12,1,0,0
mccanbr01,2014,NYA,AL,495,57,115,15,1,23,75,0,32,77,7,0,4
mccanja02,2014,DET,AL,12,2,3,1,0,0,0,1,0,2,0,0,0
mccarbr01,2014,ARI,NL,29,0,4,0,0,0,3,0,0,11,0,3,0
mccoypa01,2014,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mccutan01,2014,PIT,NL,548,89,172,38,6,25,83,18,84,115,10,0,6
mccutda01,2014,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mcdonjo03,2014,LAA,AL,76,4,13,2,0,0,5,1,7,18,2,5,1
mcfartj01,2014,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,1,0
mcgeeja01,2014,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgehca01,2014,MIA,NL,616,56,177,29,1,4,76,4,67,102,1,0,7
mcgowdu01,2014,TOR,AL,4,0,0,0,0,0,0,0,0,3,0,0,0
mchugco01,2014,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,1,0
mckenmi01,2014,COL,NL,168,23,53,9,0,8,22,0,22,42,1,1,0
mclouna01,2014,WAS,NL,139,10,24,6,0,1,7,4,16,35,5,1,1
medicto01,2014,SDN,NL,240,31,56,11,2,9,27,6,14,75,4,0,1
medinyo01,2014,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
meekev01,2014,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mejiaje01,2014,NYN,NL,17,0,0,0,0,0,0,0,0,7,0,1,0
melanma01,2014,PIT,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
mendero01,2014,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mercejo03,2014,PIT,NL,506,56,129,27,2,12,55,4,35,89,4,5,5
merceme01,2014,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mesorde01,2014,CIN,NL,384,54,105,25,0,25,80,1,41,103,12,0,3
middlwi01,2014,BOS,AL,215,14,41,10,0,2,19,1,15,70,4,0,0
mikolmi01,2014,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,1,0
mileywa01,2014,ARI,NL,57,3,9,0,0,0,1,0,3,14,0,9,0
millean01,2014,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
millebr02,2014,SEA,AL,367,47,81,15,4,10,36,4,34,95,2,3,3
milleji02,2014,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
milleju02,2014,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
millesh01,2014,SLN,NL,48,6,9,5,0,0,4,0,2,25,0,13,0
millsbr02,2014,OAK,AL,3,0,0,0,0,0,0,0,0,1,0,0,0
milonto01,2014,OAK,AL,4,0,0,0,0,0,0,0,0,1,0,0,0
minormi01,2014,ATL,NL,45,4,7,1,0,1,4,0,1,16,0,2,0
mitchbr01,2014,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
molinjo01,2014,TBA,AL,225,4,40,2,0,0,10,3,14,55,2,4,2
molinya01,2014,SLN,NL,404,40,114,21,0,7,38,1,28,55,6,1,6
monteje01,2014,SEA,AL,17,1,4,0,0,1,2,0,0,3,0,0,0
montemi01,2014,ARI,NL,489,40,119,23,0,13,72,0,56,97,9,0,6
montera01,2014,NYN,NL,11,0,0,0,0,0,0,0,0,5,0,2,0
mooread01,2014,SDN,NL,10,1,2,1,0,0,1,0,2,5,0,0,0
moorema02,2014,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
moorety01,2014,WAS,NL,91,8,21,2,0,4,14,0,7,29,2,0,0
moralfr01,2014,COL,NL,30,2,3,0,0,0,0,0,3,15,0,6,0
moralke01,2014,MIN,AL,154,12,36,11,0,1,18,0,6,27,0,0,2
morelbr01,2014,PIT,NL,39,1,7,2,0,0,4,0,2,9,0,0,0
morelmi01,2014,TEX,AL,167,18,41,9,1,2,23,0,12,43,1,2,2
morgany01,2014,CLE,AL,41,8,14,1,0,1,6,3,7,6,0,3,1
morinmi01,2014,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
morneju01,2014,COL,NL,502,62,160,32,3,17,82,0,34,60,6,0,8
morribr01,2014,PIT,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
morrilo01,2014,SEA,AL,336,41,88,20,0,11,38,5,24,59,3,0,2
morrobr01,2014,TOR,AL,2,0,0,0,0,0,0,0,0,2,0,0,0
morsemi01,2014,SFN,NL,438,48,122,32,3,16,61,0,31,121,9,0,4
mortoch02,2014,PIT,NL,40,1,2,0,0,0,1,0,1,21,0,8,0
mossbr01,2014,OAK,AL,500,70,117,23,2,25,81,1,67,153,10,0,3
motteja01,2014,SLN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
moustmi01,2014,KCA,AL,457,45,97,21,1,15,54,1,35,74,3,1,4
moyast01,2014,DET,AL,8,2,3,0,0,0,0,0,0,2,0,0,0
mujiced01,2014,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
murphda07,2014,CLE,AL,416,40,109,25,1,8,58,2,36,61,2,1,7
murphda08,2014,NYN,NL,596,79,172,37,2,9,57,13,39,86,2,0,5
murphdo01,2014,TEX,AL,112,11,22,3,0,4,14,0,11,38,1,1,3
murphjr01,2014,NYA,AL,81,7,23,4,0,1,9,0,4,22,0,0,0
myerswi01,2014,TBA,AL,325,37,72,14,0,6,35,6,34,90,0,0,2
nadyxa01,2014,SDN,NL,37,4,5,1,0,3,4,0,5,9,0,0,0
napolmi01,2014,BOS,AL,415,49,103,20,0,17,55,3,78,133,4,0,3
nathajo01,2014,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
navada01,2014,BOS,AL,363,41,98,21,0,4,37,4,33,81,10,0,2
navardi01,2014,TOR,AL,481,40,132,22,0,12,69,3,32,76,1,0,6
navaref01,2014,LAA,AL,159,17,39,10,1,1,14,1,13,27,0,2,0
negrokr01,2014,CIN,NL,144,19,39,10,1,6,17,5,12,40,1,1,0
nelsoch01,2014,SDN,NL,73,5,17,3,0,0,7,1,7,14,0,0,1
nelsoji02,2014,MIL,NL,21,1,3,1,0,0,0,0,0,7,0,1,0
nerishe01,2014,PHI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
neshepa01,2014,SLN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
nicasju01,2014,COL,NL,24,0,2,0,0,0,4,0,0,13,0,2,1
niesejo01,2014,NYN,NL,55,3,5,1,0,0,4,0,6,29,0,4,0
nietoad01,2014,CHA,AL,106,8,25,5,0,2,7,0,8,38,1,3,0
nieuwki01,2014,NYN,NL,112,16,29,14,1,3,16,4,16,39,0,0,2
nievewi01,2014,PHI,NL,122,9,31,8,0,1,7,1,1,34,2,2,1
nixja01,2014,PHI,NL,39,1,6,0,0,1,2,0,2,18,1,0,0
noesihe01,2014,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
nolasri01,2014,MIN,AL,2,0,0,0,0,0,0,0,0,2,0,0,0
nolinse01,2014,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
norribu01,2014,BAL,AL,3,0,1,0,0,0,1,0,0,1,0,1,0
norrida01,2014,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
norride01,2014,OAK,AL,385,46,104,19,1,10,55,2,54,86,1,1,1
novaiv01,2014,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
nunezed02,2014,MIN,AL,204,26,51,7,4,4,24,9,5,31,1,3,0
nunezle01,2014,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
nunovi01,2014,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
oberhbr01,2014,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
odayda01,2014,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
odorija01,2014,TBA,AL,4,0,0,0,0,0,1,0,1,3,0,1,0
odorro01,2014,TEX,AL,386,39,100,14,7,9,48,4,17,71,5,6,3
oflaher01,2014,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
ogandal01,2014,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
olivele01,2014,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
olivomi01,2014,LAN,NL,23,4,5,0,1,0,2,0,1,12,0,0,1
oltmi01,2014,CHN,NL,225,23,36,8,0,12,33,0,25,100,3,0,5
omallsh01,2014,LAA,AL,16,3,3,0,0,0,1,2,0,8,0,0,0
ondrulo01,2014,CIN,NL,3,0,0,0,0,0,0,0,0,3,0,0,0
ortegjo01,2014,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
ortizda01,2014,BOS,AL,518,59,136,27,0,35,104,0,75,95,3,0,6
osullse01,2014,PHI,NL,3,0,0,0,0,0,0,0,0,2,0,0,0
oteroda01,2014,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
ottavad01,2014,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
outmajo01,2014,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
overbly01,2014,MIL,NL,258,24,60,14,0,4,35,2,36,60,1,0,1
owensru01,2014,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
owingch01,2014,ARI,NL,310,34,81,15,6,6,26,8,16,67,2,2,2
ozunama01,2014,MIA,NL,565,72,152,26,5,23,85,3,41,164,1,0,5
pachejo01,2014,COL,NL,72,4,17,6,1,0,8,0,6,15,1,0,1
paganan01,2014,SFN,NL,383,56,115,21,2,3,27,16,25,53,1,1,3
pagnoma01,2014,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
panikjo01,2014,SFN,NL,269,31,82,10,2,1,18,0,16,33,0,1,1
papeljo01,2014,PHI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
paredji01,2014,KCA,AL,10,3,2,0,0,0,0,2,0,3,0,0,0
parkebl01,2014,CHN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
parkeky01,2014,COL,NL,26,1,5,1,0,0,1,0,0,14,0,0,0
parmech01,2014,MIN,AL,250,27,64,11,0,7,28,0,17,64,2,0,1
parnebo01,2014,NYN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
parrage01,2014,ARI,NL,406,51,105,18,3,6,30,5,24,72,4,4,2
parrama01,2014,CIN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
parrian01,2014,OAK,AL,46,4,7,3,0,1,3,0,3,14,1,0,1
partccu01,2014,CIN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
pastoty01,2014,ATL,NL,40,4,8,0,1,0,2,0,6,11,0,1,0
paterjo01,2014,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
pattere02,2014,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
pattosp01,2014,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
pattotr01,2014,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
paulife01,2014,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
paulsbe01,2014,COL,NL,63,8,20,4,0,4,10,0,2,19,1,0,0
paulxa01,2014,ARI,NL,20,2,2,0,0,0,0,0,1,8,0,0,0
paxtoja01,2014,SEA,AL,1,0,0,0,0,0,0,0,0,1,0,1,0
peacobr01,2014,HOU,AL,5,0,0,0,0,0,0,0,0,5,0,0,0
pearcst01,2014,BAL,AL,338,51,99,26,0,21,49,5,40,76,4,0,1
peavyja01,2014,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
pederjo01,2014,LAN,NL,28,1,4,0,0,0,0,0,9,11,0,1,0
pedrodu01,2014,BOS,AL,551,72,153,33,0,7,53,6,51,75,1,0,6
pegueca01,2014,KCA,AL,9,1,2,1,0,0,1,0,1,5,0,0,0
pelfrmi01,2014,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
penabr01,2014,CIN,NL,348,23,88,18,1,5,26,2,20,42,0,1,3
penaca01,2014,TEX,AL,59,4,8,3,0,1,2,1,4,11,0,0,0
penafr01,2014,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
penara02,2014,ATL,NL,147,9,36,6,0,3,9,1,13,38,0,4,1
pencehu01,2014,SFN,NL,650,106,180,29,10,20,74,13,52,130,3,0,3
pennicl01,2014,ARI,NL,177,21,45,5,3,2,10,6,20,36,3,1,0
pennybr01,2014,MIA,NL,6,1,2,1,0,0,0,0,0,3,0,2,0
peralda01,2014,ARI,NL,329,40,94,12,9,8,36,6,16,60,1,1,1
peraljh01,2014,SLN,NL,560,61,147,38,0,21,75,3,58,112,6,0,4
peraljo01,2014,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
peralwi01,2014,MIL,NL,57,4,3,2,0,0,3,0,2,24,0,8,1
perezau01,2014,SLN,NL,0,0,0,0,0,0,0,0,1,0,0,0,0
perezch01,2014,LAN,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
perezeu01,2014,NYA,AL,10,2,2,0,0,0,0,1,0,3,0,0,0
perezhe01,2014,DET,AL,5,1,1,0,0,0,0,0,1,1,0,0,0
perezju02,2014,SFN,NL,100,13,17,7,0,1,3,0,5,25,2,2,0
perezma02,2014,TEX,AL,1,0,0,0,0,0,0,0,0,1,0,1,0
perezol01,2014,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
perezro02,2014,CLE,AL,85,10,23,5,0,1,4,0,5,26,0,5,0
perezsa02,2014,KCA,AL,578,57,150,28,2,17,70,1,22,85,3,0,3
perkigl01,2014,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
pestavi01,2014,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
peterja01,2014,SDN,NL,53,3,6,0,0,0,0,2,2,18,1,2,0
petitgr01,2014,HOU,AL,97,14,27,8,0,2,9,0,1,25,2,0,0
petityu01,2014,SFN,NL,25,2,1,0,0,0,0,0,1,13,0,1,0
petrija01,2014,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
pettijo02,2014,PHI,NL,2,0,0,0,0,0,0,0,0,1,0,0,0
phamth01,2014,SLN,NL,2,0,0,0,0,0,0,0,0,2,0,0,0
phegljo01,2014,CHA,AL,37,4,8,2,0,3,7,0,0,11,0,0,1
phelpco01,2014,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0
phelpda01,2014,NYA,AL,4,0,0,0,0,0,0,0,0,1,0,1,0
phillbr01,2014,CIN,NL,462,44,123,25,0,8,51,2,23,74,6,2,6
pierzaj01,2014,BOS,AL,256,19,65,10,1,4,31,0,9,40,4,1,4
pillake01,2014,TOR,AL,116,19,31,9,0,2,7,1,4,28,1,0,1
pimenst01,2014,PIT,NL,5,0,0,0,0,0,0,0,0,3,0,0,0
pinedmi01,2014,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
pinoyo01,2014,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
pintojo01,2014,MIN,AL,169,25,37,8,0,7,18,0,24,50,1,0,3
pireljo01,2014,NYA,AL,24,6,8,1,2,0,3,0,1,4,0,0,0
plouftr01,2014,MIN,AL,520,69,134,40,2,14,80,2,53,109,4,0,5
polangr01,2014,PIT,NL,277,50,65,9,0,7,33,14,30,59,0,2,2
polanjo01,2014,MIN,AL,6,2,2,1,1,0,3,0,2,2,0,0,0
polloaj01,2014,ARI,NL,265,41,80,19,6,7,24,14,19,46,2,1,0
pomerdr01,2014,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
pompeda01,2014,TOR,AL,39,5,9,1,2,1,4,1,4,12,0,0,0
porceri01,2014,DET,AL,4,0,0,0,0,0,0,0,0,2,0,1,0
poredaa01,2014,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
poseybu01,2014,SFN,NL,547,72,170,28,2,22,89,0,47,69,3,0,8
pradoma01,2014,ARI,NL,403,44,109,17,4,5,42,2,23,57,6,0,4
preslal01,2014,HOU,AL,254,22,62,6,1,6,19,5,13,44,1,1,2
pressry01,2014,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
pricebr01,2014,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
priceda01,2014,TBA,AL,4,0,0,0,0,0,0,0,0,2,0,0,0
pridija01,2014,COL,NL,4,1,0,0,0,0,0,0,0,2,0,0,0
pryorst01,2014,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
puigya01,2014,LAN,NL,558,92,165,37,9,16,69,11,67,124,12,2,1
pujolal01,2014,LAA,AL,633,89,172,37,1,28,105,5,48,71,5,0,9
puntoni01,2014,OAK,AL,198,21,41,7,2,2,14,3,25,56,0,1,0
putkolu01,2014,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
putnaza01,2014,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
putzjj01,2014,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
quackke01,2014,SDN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
quallch01,2014,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
quentca01,2014,SDN,NL,130,9,23,6,0,4,18,0,17,33,4,0,4
quinthu01,2014,SEA,AL,2,0,0,0,0,0,1,0,0,1,0,0,0
quintjo01,2014,CHA,AL,9,0,0,0,0,0,0,0,0,4,0,1,0
quintom01,2014,NYN,NL,29,2,6,1,0,0,3,0,2,5,0,0,0
quirogu01,2014,SFN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0
raburry01,2014,CLE,AL,195,18,39,7,0,4,22,0,13,51,1,0,3
ramiral03,2014,CHA,AL,622,82,170,35,2,15,74,21,24,81,6,1,4
ramirar01,2014,MIL,NL,494,47,141,23,1,15,66,3,21,75,13,0,3
ramirer02,2014,SEA,AL,2,0,0,0,0,0,0,0,0,1,0,1,0
ramirha01,2014,LAN,NL,449,64,127,35,0,13,71,14,56,84,6,0,1
ramirjo01,2014,CLE,AL,237,27,62,10,2,2,17,10,13,35,1,13,2
ramirjo02,2014,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirne01,2014,CHN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirra02,2014,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
ramosaj01,2014,MIA,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
ramosce01,2014,TBA,AL,1,0,0,0,0,0,0,0,0,1,0,0,0
ramoswi01,2014,WAS,NL,341,32,91,12,0,11,47,0,17,57,0,0,3
ranauan01,2014,BOS,AL,5,0,0,0,0,0,0,0,0,3,0,0,0
rasmuco01,2014,TOR,AL,346,45,78,21,1,18,40,4,29,124,1,0,0
rasmuco02,2014,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmuro01,2014,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
rayro02,2014,DET,AL,2,0,1,0,0,0,0,0,0,0,0,0,0
realmjt01,2014,MIA,NL,29,4,7,1,1,0,9,0,1,8,0,0,0
reckean01,2014,NYN,NL,174,18,35,9,0,7,27,1,10,64,1,2,2
reddijo01,2014,OAK,AL,363,53,96,16,7,12,54,1,28,63,1,0,3
redmoto01,2014,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,1,0
reedad01,2014,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
reedev01,2014,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
reimono01,2014,TOR,AL,52,3,11,4,0,2,9,1,6,22,0,0,2
rendoan01,2014,WAS,NL,613,111,176,39,6,21,83,17,58,104,5,2,5
reverbe01,2014,PHI,NL,601,71,184,13,7,2,28,49,13,49,4,7,1
reyesjo01,2014,TOR,AL,610,94,175,33,4,9,51,30,38,73,1,2,4
reynoma01,2014,MIL,NL,378,47,74,9,0,22,45,5,47,122,3,1,4
ricesc01,2014,NYN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
richaan01,2014,NYA,AL,16,2,5,0,0,0,1,5,1,3,0,0,0
richaga01,2014,LAA,AL,11,0,0,0,0,0,0,0,0,4,0,0,0
riefecj01,2014,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
rienzan01,2014,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
riosal01,2014,TEX,AL,492,54,138,30,8,4,54,17,23,93,1,0,5
riverca02,2014,BOS,AL,7,1,4,2,0,1,3,0,1,0,0,0,0
riverre01,2014,SDN,NL,294,27,74,18,1,11,44,0,27,76,3,3,2
rizzoan01,2014,CHN,NL,524,89,150,28,1,32,78,5,73,116,15,0,4
roachdo01,2014,SDN,NL,4,0,1,1,0,0,0,0,0,1,0,0,0
roarkta01,2014,WAS,NL,58,1,7,0,0,0,0,0,1,21,0,11,0
roberbr01,2014,NYA,AL,317,40,75,16,4,5,21,7,28,53,1,1,1
roberda08,2014,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
roberda09,2014,TEX,AL,177,23,48,9,1,0,21,6,17,28,0,2,1
roberry01,2014,BOS,AL,19,1,2,0,0,0,0,0,3,7,0,0,0
robincl01,2014,LAN,NL,9,3,3,0,0,0,2,0,1,1,0,0,0
robinsh01,2014,SLN,NL,60,3,9,1,1,0,4,0,6,10,0,0,0
rodnefe01,2014,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrife02,2014,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrifr03,2014,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrigu02,2014,TEX,AL,12,2,2,0,0,0,1,0,1,5,0,1,0
rodrihe03,2014,MIA,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrise01,2014,TBA,AL,237,30,50,13,3,12,41,2,10,66,6,3,3
rodrist02,2014,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
rodriwa01,2014,PIT,NL,8,0,2,0,0,0,0,0,0,2,0,0,0
rodriwi02,2014,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
rodriyo01,2014,CIN,NL,27,3,6,0,0,0,2,0,1,12,1,0,0
roech01,2014,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
rogeres01,2014,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
rogerja02,2014,MIL,NL,9,0,1,1,0,0,0,0,1,1,0,0,0
rojasmi02,2014,LAN,NL,149,16,27,3,0,1,9,0,10,28,2,1,0
